YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,is_cancelled,is_delayed
2015,3,11,3,AA,2389,TUL,DFW,1045,0.0,237,1158,-1.0,0,0,,,,,,,American Airlines Inc.,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,False,False
2015,1,27,2,OO,4492,DTW,CIU,1200,-9.0,284,1316,-24.0,0,0,,,,,,,Skywest Airlines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,9,1,VX,948,SFO,LAX,2050,-4.0,337,2210,-10.0,0,0,,,,,,,Virgin America,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,23,1,NK,939,DTW,IAH,725,-1.0,1075,935,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,Spirit Air Lines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,True
2015,1,21,3,UA,350,ORD,CLE,940,-2.0,315,1201,1.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,14,6,UA,429,SFO,SEA,1355,-4.0,679,1607,-19.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,3,2,DL,2086,ATL,LGA,1845,60.0,762,2100,68.0,0,0,,68.0,0.0,0.0,0.0,0.0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,2,3,2,MQ,3279,GSP,DFW,1800,-4.0,862,1959,-28.0,0,0,,,,,,,American Eagle Airlines Inc.,Greenville-Spartanburg International Airport,Greer,SC,34.89567,-82.21886,False,False
2015,2,6,5,DL,1589,FLL,ATL,1145,-10.0,581,1350,-14.0,0,0,,,,,,,Delta Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,2,26,4,EV,4596,MKE,ORD,1937,-8.0,67,2030,-6.0,0,0,,,,,,,Atlantic Southeast Airlines,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,False,False
2015,3,5,4,MQ,3543,MHK,DFW,1130,-3.0,431,1300,-8.0,0,0,,,,,,,American Eagle Airlines Inc.,Manhattan Regional Airport,Manhattan,KS,39.14097,-96.67083,False,False
2015,2,13,5,DL,1488,ATL,BTR,1050,-4.0,448,1131,-15.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,28,3,DL,1474,CLE,ATL,1300,3.0,554,1504,-24.0,0,0,,,,,,,Delta Air Lines Inc.,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,False,False
2015,3,10,2,AA,1242,FAT,DFW,659,-1.0,1313,1210,8.0,0,0,,,,,,,American Airlines Inc.,Fresno Yosemite International Airport,Fresno,CA,36.77619,-119.71814,False,False
2015,1,1,4,WN,2762,JAX,BNA,1940,2.0,483,2015,10.0,0,0,,,,,,,Southwest Airlines Co.,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,False,False
2015,2,16,1,US,1765,BDL,CLT,1255,2.0,644,1504,4.0,0,0,,,,,,,US Airways Inc.,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,False,False
2015,2,27,5,UA,195,IAH,LAS,901,0.0,1222,1029,-16.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,1,25,7,OO,5294,CLD,LAX,1650,-6.0,86,1733,-13.0,0,0,,,,,,,Skywest Airlines Inc.,McClellan-Palomar Airport,San Diego,CA,33.12723,-117.27873,False,False
2015,2,2,1,WN,295,ELP,DAL,1725,-3.0,562,2000,-18.0,0,0,,,,,,,Southwest Airlines Co.,El Paso International Airport,El Paso,TX,31.80667,-106.37781,False,False
2015,3,9,1,WN,861,HOU,JAX,2000,82.0,816,2250,79.0,0,0,,0.0,0.0,73.0,6.0,0.0,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,True
2015,3,28,6,EV,2543,BTR,DFW,700,-5.0,383,832,4.0,0,0,,,,,,,Atlantic Southeast Airlines,Baton Rouge Metropolitan Airport,Baton Rouge,LA,30.53316,-91.14963,False,False
2015,1,10,6,WN,3554,SEA,SMF,730,-1.0,605,910,3.0,0,0,,,,,,,Southwest Airlines Co.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,2,1,WN,265,PVD,MCO,1715,39.0,1072,2030,7.0,0,0,,,,,,,Southwest Airlines Co.,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,False,False
2015,2,10,2,AS,854,LIH,SEA,1415,118.0,2701,2157,87.0,0,0,,0.0,0.0,0.0,87.0,0.0,Alaska Airlines Inc.,Lihue Airport,Lihue,HI,21.97598,-159.33896,False,True
2015,2,25,3,AA,1582,MIA,BOS,700,-2.0,1258,1010,-11.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,1,15,4,OO,5210,DEN,DRO,2157,9.0,251,2307,-9.0,0,0,,,,,,,Skywest Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,1,7,3,DL,2125,BWI,ATL,1230,-8.0,577,1433,-7.0,0,0,,,,,,,Delta Air Lines Inc.,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,2,6,5,WN,2963,MDW,DCA,1050,-6.0,601,1335,-22.0,0,0,,,,,,,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,False
2015,3,21,6,B6,808,SJU,BOS,1600,45.0,1674,2004,70.0,0,0,,25.0,0.0,0.0,45.0,0.0,JetBlue Airways,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,True
2015,3,8,7,OO,5261,COS,IAH,845,-3.0,809,1200,-3.0,0,0,,,,,,,Skywest Airlines Inc.,City of Colorado Springs Municipal Airport,Colorado Springs,CO,38.80581,-104.70025,False,False
2015,2,16,1,WN,896,LAS,BUR,1455,1.0,223,1600,-3.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,2,1,EV,5154,GRR,CVG,729,-5.0,268,837,3.0,0,0,,,,,,,Atlantic Southeast Airlines,Gerald R. Ford International Airport,Grand Rapids,MI,42.88082,-85.52277,False,False
2015,2,10,2,OO,6284,LAS,LAX,810,-7.0,236,925,-1.0,0,0,,,,,,,Skywest Airlines Inc.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,20,5,WN,178,TPA,CMH,1520,7.0,829,1735,-1.0,0,0,,,,,,,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,3,16,1,EV,5302,ABE,DTW,600,-6.0,425,746,-16.0,0,0,,,,,,,Atlantic Southeast Airlines,Lehigh Valley International Airport,Allentown,PA,40.65236,-75.4404,False,False
2015,2,25,3,DL,1066,ATL,BNA,955,15.0,214,1005,5.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,13,2,WN,2961,ONT,PHX,645,5.0,325,900,4.0,0,0,,,,,,,Southwest Airlines Co.,Ontario International Airport,Ontario,CA,34.056,-117.60119,False,False
2015,3,16,1,US,895,ORD,PHL,1855,-5.0,678,2152,-23.0,0,0,,,,,,,US Airways Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,6,2,WN,3770,LAX,RNO,2055,50.0,391,2215,39.0,0,0,,0.0,0.0,0.0,39.0,0.0,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,True
2015,3,27,5,WN,862,PVD,TPA,1610,24.0,1136,1920,49.0,0,0,,25.0,0.0,24.0,0.0,0.0,Southwest Airlines Co.,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,False,True
2015,1,29,4,B6,1133,MCO,SJU,1112,-4.0,1189,1456,-13.0,0,0,,,,,,,JetBlue Airways,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,2,6,5,B6,1075,PVD,MCO,1632,-8.0,1072,1941,-19.0,0,0,,,,,,,JetBlue Airways,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,False,False
2015,2,19,4,AA,256,LAX,JFK,1330,-7.0,2475,2155,-10.0,0,0,,,,,,,American Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,27,5,AS,724,SEA,SLC,640,-2.0,689,935,-12.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,2,5,4,OO,2631,ICT,ORD,558,-1.0,588,755,5.0,0,0,,,,,,,Skywest Airlines Inc.,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,KS,37.64996,-97.43305,False,False
2015,1,13,2,UA,233,LAX,JFK,1621,3.0,2475,38,-10.0,0,0,,,,,,,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,28,6,WN,2375,BWI,RSW,1335,-5.0,919,1615,-12.0,0,0,,,,,,,Southwest Airlines Co.,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,1,18,7,US,2039,CLT,MSP,2215,-1.0,930,2355,1.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,2,5,4,B6,761,LGA,PBI,1945,5.0,1035,2245,5.0,0,0,,,,,,,JetBlue Airways,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,False
2015,2,15,7,UA,1295,SJU,ORD,1600,6.0,2072,1915,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,United Air Lines Inc.,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,True
2015,1,5,1,UA,883,IAH,SEA,1531,117.0,1874,1821,101.0,0,0,,0.0,0.0,21.0,80.0,0.0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,True
2015,1,8,4,US,2054,JAX,CLT,1035,-6.0,328,1155,4.0,0,0,,,,,,,US Airways Inc.,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,False,False
2015,2,12,4,DL,2545,MCO,ATL,1930,41.0,404,2105,28.0,0,0,,0.0,0.0,0.0,28.0,0.0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,True
2015,2,20,5,HA,141,ITO,HNL,1741,-7.0,216,1832,-6.0,0,0,,,,,,,Hawaiian Airlines Inc.,Hilo International Airport,Hilo,HI,19.72026,-155.04847,False,False
2015,3,15,7,MQ,3297,ORD,TOL,1645,8.0,213,1844,15.0,0,0,,7.0,0.0,8.0,0.0,0.0,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,3,2,1,OO,5417,DEN,HYS,1120,36.0,298,1337,20.0,0,0,,0.0,0.0,20.0,0.0,0.0,Skywest Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
2015,1,31,6,MQ,3160,ORD,CMH,1715,-3.0,296,1928,-16.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,25,3,WN,454,LAS,SJC,925,-4.0,386,1050,-13.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,13,5,US,403,PHX,SFO,745,-2.0,651,955,3.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,1,11,7,MQ,3526,LGA,CMH,1720,0.0,479,1916,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,American Eagle Airlines Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,True
2015,2,13,5,WN,458,MKE,STL,1855,24.0,317,2015,33.0,0,0,,9.0,0.0,2.0,22.0,0.0,Southwest Airlines Co.,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,False,True
2015,1,18,7,EV,4994,DTW,IAH,1945,18.0,1075,2213,-11.0,0,0,,,,,,,Atlantic Southeast Airlines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,3,14,6,WN,4178,MCO,CAK,1420,47.0,861,1640,25.0,0,0,,0.0,0.0,3.0,22.0,0.0,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,True
2015,1,1,4,B6,411,JFK,LAS,958,-5.0,2248,1249,5.0,0,0,,,,,,,JetBlue Airways,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,False
2015,2,1,7,WN,188,BNA,MCI,1645,-4.0,491,1825,-7.0,0,0,,,,,,,Southwest Airlines Co.,Nashville International Airport,Nashville,TN,36.12448,-86.67818,False,False
2015,2,9,1,OO,6456,GJT,DEN,1240,-7.0,212,1347,-10.0,0,0,,,,,,,Skywest Airlines Inc.,Grand Junction Regional Airport (Walker Field),Grand Junction,CO,39.12241,-108.52673,False,False
2015,1,17,6,AS,127,SEA,FAI,2310,0.0,1533,201,-24.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,8,7,OO,5519,DFW,IAH,700,-9.0,224,807,-4.0,0,0,,,,,,,Skywest Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,3,23,1,US,862,MCO,DCA,1154,-5.0,759,1359,-8.0,0,0,,,,,,,US Airways Inc.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,1,20,2,OO,2587,LAX,TUS,805,-6.0,451,1026,-8.0,0,0,,,,,,,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,1,7,DL,902,ATL,DTW,1455,-2.0,594,1652,-8.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,16,1,US,1809,BOS,PHL,930,-3.0,280,1106,-2.0,0,0,,,,,,,US Airways Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,2,4,3,US,1843,CLT,ATL,1558,7.0,226,1712,-2.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,3,27,5,US,2134,BOS,DCA,2100,49.0,399,2238,60.0,0,0,,11.0,0.0,0.0,49.0,0.0,US Airways Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,True
2015,1,16,5,EV,5093,ATL,DHN,1930,-4.0,170,1930,-9.0,0,0,,,,,,,Atlantic Southeast Airlines,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,26,1,WN,2155,MCO,PHL,815,-2.0,861,1045,5.0,0,0,,,,,,,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,1,24,6,WN,3940,PHX,DAL,900,-3.0,879,1215,-7.0,0,0,,,,,,,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,8,7,AS,84,ANC,SEA,1600,-8.0,1448,2015,-10.0,0,0,,,,,,,Alaska Airlines Inc.,Ted Stevens Anchorage International Airport,Anchorage,AK,61.17432,-149.99619,False,False
2015,3,25,3,OO,5640,SFO,SBA,904,-12.0,262,1014,-25.0,0,0,,,,,,,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,1,3,6,OO,4685,MSP,ASE,1735,103.0,802,1913,114.0,0,0,,11.0,0.0,0.0,103.0,0.0,Skywest Airlines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,True
2015,3,6,5,VX,796,SEA,LAX,1700,-2.0,954,1930,-2.0,0,0,,,,,,,Virgin America,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,15,7,OO,4527,MSP,BOI,1130,18.0,1142,1334,22.0,0,0,,4.0,0.0,18.0,0.0,0.0,Skywest Airlines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,True
2015,1,29,4,MQ,2930,ALO,ORD,652,-9.0,234,825,-13.0,0,0,,,,,,,American Eagle Airlines Inc.,Waterloo Regional Airport,Waterloo,IA,42.55708,-92.40034,False,False
2015,1,6,2,MQ,3119,DFW,SPS,2005,21.0,113,2054,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,3,20,5,WN,1014,SNA,LAS,805,0.0,226,910,-5.0,0,0,,,,,,,Southwest Airlines Co.,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,False,False
2015,2,23,1,UA,1098,DEN,PIT,1000,4.0,1290,1456,-12.0,0,0,,,,,,,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,2,2,1,UA,273,SFO,ORD,1200,184.0,1846,1820,159.0,0,0,,0.0,0.0,159.0,0.0,0.0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,1,7,3,DL,2057,JFK,TPA,1832,1.0,1005,2146,5.0,0,0,,,,,,,Delta Air Lines Inc.,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,False
2015,3,15,7,B6,392,TPA,BOS,1605,-4.0,1185,1905,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,JetBlue Airways,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,True
2015,3,2,1,WN,1435,ONT,SJC,1015,31.0,333,1125,28.0,0,0,,3.0,0.0,0.0,25.0,0.0,Southwest Airlines Co.,Ontario International Airport,Ontario,CA,34.056,-117.60119,False,True
2015,3,24,2,WN,240,LAS,DEN,1805,15.0,628,2055,6.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,1,8,4,UA,1258,IAH,SAT,1912,30.0,191,2017,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,True
2015,1,28,3,MQ,3013,ORD,CVG,2105,-6.0,265,2311,14.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,7,6,OO,5168,GUC,ORD,1203,9.0,1031,1546,2.0,0,0,,,,,,,Skywest Airlines Inc.,Gunnison-Crested Butte Regional Airport,Gunnison,CO,38.53396,-106.93318,False,False
2015,2,8,7,EV,4884,LEX,ATL,1133,-4.0,304,1254,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,Blue Grass Airport,Lexington,KY,38.03697,-84.60539,False,False
2015,2,8,7,WN,536,LAS,BNA,1745,64.0,1587,2310,52.0,0,0,,0.0,0.0,52.0,0.0,0.0,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,True
2015,2,5,4,B6,1808,IAD,JFK,1945,-3.0,228,2100,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,JetBlue Airways,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,False,True
2015,1,7,3,WN,4467,AUS,DAL,930,0.0,189,1025,-8.0,0,0,,,,,,,Southwest Airlines Co.,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,False,False
2015,3,6,5,UA,1539,IAH,LAX,1643,2.0,1379,1829,5.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,1,28,3,EV,5543,CAE,ATL,545,-6.0,192,648,-21.0,0,0,,,,,,,Atlantic Southeast Airlines,Columbia Metropolitan Airport,Columbia,SC,33.93884,-81.11954,False,False
2015,2,22,7,DL,1992,MSP,MCO,1305,-3.0,1310,1718,-14.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,16,1,EV,4379,ICT,IAH,1614,-5.0,542,1755,3.0,0,0,,,,,,,Atlantic Southeast Airlines,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,KS,37.64996,-97.43305,False,False
2015,2,5,4,UA,1296,LAX,KOA,1003,28.0,2504,1402,25.0,0,0,,0.0,0.0,25.0,0.0,0.0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,True
2015,3,11,3,MQ,3122,DFW,SGF,2010,-1.0,364,2127,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,3,28,6,OO,5408,ORD,MKG,1019,-9.0,118,1216,-6.0,0,0,,,,,,,Skywest Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,5,1,OO,7428,PIH,SLC,645,-11.0,150,742,-27.0,0,0,,,,,,,Skywest Airlines Inc.,Pocatello Regional Airport,Pocatello,ID,42.91131,-112.59586,False,False
2015,2,18,3,MQ,2981,ORD,RIC,745,11.0,642,1041,5.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,22,4,US,1778,PHL,BOS,1315,-1.0,280,1428,-7.0,0,0,,,,,,,US Airways Inc.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,1,14,3,UA,1573,IAH,LGA,1143,-2.0,1416,1610,-18.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,1,23,5,WN,486,DEN,SJC,700,-4.0,948,845,-18.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,2,9,1,EV,5679,ORD,HPN,1804,-8.0,738,2111,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,4,3,US,1709,CLT,FLL,950,-4.0,631,1200,-21.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,3,27,5,DL,2157,SEA,SLC,1305,47.0,689,1600,37.0,0,0,,0.0,0.0,0.0,37.0,0.0,Delta Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,True
2015,1,3,6,WN,1221,SMF,LAX,1100,9.0,373,1220,4.0,0,0,,,,,,,Southwest Airlines Co.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,3,27,5,NK,511,LAS,SAN,1331,-5.0,258,1435,-8.0,0,0,,,,,,,Spirit Air Lines,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,1,7,3,AA,19,JFK,LAX,1100,1.0,2475,1429,-25.0,0,0,,,,,,,American Airlines Inc.,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,False
2015,1,20,2,OO,4703,SMF,LAX,1813,-2.0,373,1945,-9.0,0,0,,,,,,,Skywest Airlines Inc.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,2,19,4,DL,1930,DTW,PBI,1002,4.0,1086,1305,-12.0,0,0,,,,,,,Delta Air Lines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,3,2,B6,2279,BOS,EWR,630,4.0,200,800,52.0,0,0,,48.0,0.0,4.0,0.0,0.0,JetBlue Airways,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,True
2015,2,5,4,DL,959,MSP,MCI,1500,-1.0,393,1628,-17.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,1,20,2,WN,106,PHX,HOU,1425,14.0,1020,1750,1.0,0,0,,,,,,,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,3,27,5,OO,6263,FAT,SFO,830,-9.0,158,926,-11.0,0,0,,,,,,,Skywest Airlines Inc.,Fresno Yosemite International Airport,Fresno,CA,36.77619,-119.71814,False,False
2015,1,7,3,UA,385,RIC,ORD,945,-9.0,642,1059,4.0,0,0,,,,,,,United Air Lines Inc.,Richmond International Airport,Richmond,VA,37.50517,-77.31967,False,False
2015,2,8,7,WN,329,MSP,DEN,1430,-4.0,680,1545,-25.0,0,0,,,,,,,Southwest Airlines Co.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,2,23,1,US,687,PHX,EWR,945,3.0,2133,1622,-17.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,1,9,5,WN,1529,DEN,BOI,2135,-3.0,649,2340,-15.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,27,5,DL,2352,ALB,ATL,600,-3.0,853,845,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Albany International Airport,Albany,NY,42.74812,-73.80298,False,False
2015,3,19,4,AA,1440,JAC,DFW,800,-9.0,1047,1204,-18.0,0,0,,,,,,,American Airlines Inc.,Jackson Hole Airport,Jackson,WY,43.60732,-110.73774,False,False
2015,1,11,7,UA,1088,LAS,EWR,1448,0.0,2227,2245,-14.0,0,0,,,,,,,United Air Lines Inc.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,28,6,AS,38,SEA,FLL,840,-9.0,2717,1720,-12.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,23,1,US,1814,PBI,CLT,820,-3.0,590,1014,2.0,0,0,,,,,,,US Airways Inc.,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,False,False
2015,3,27,5,WN,1877,CMH,ATL,550,-4.0,447,735,-6.0,0,0,,,,,,,Southwest Airlines Co.,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,False
2015,2,21,6,WN,4478,DAL,BNA,1740,4.0,623,1920,-12.0,0,0,,,,,,,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,False
2015,2,3,2,MQ,2960,BMI,ORD,600,-5.0,116,700,8.0,0,0,,,,,,,American Eagle Airlines Inc.,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,IL,40.47799,-88.91595,False,False
